timestamp,personas,coordenadas
2025-07-03T17:45:29,19,"[{'x': 416.0, 'y': 690.5}, {'x': 346.5, 'y': 822.5}, {'x': 819.0, 'y': 902.0}, {'x': 1286.0, 'y': 768.5}, {'x': 933.0, 'y': 588.0}, {'x': 792.5, 'y': 489.0}, {'x': 481.0, 'y': 515.5}, {'x': 438.0, 'y': 323.0}, {'x': 854.5, 'y': 405.0}, {'x': 357.0, 'y': 321.5}, {'x': 1085.0, 'y': 419.0}, {'x': 579.5, 'y': 442.0}, {'x': 154.5, 'y': 427.5}, {'x': 320.0, 'y': 331.0}, {'x': 1137.5, 'y': 476.0}, {'x': 40.5, 'y': 555.0}, {'x': 249.0, 'y': 312.0}, {'x': 1179.5, 'y': 610.5}, {'x': 1487.5, 'y': 334.5}]"
2025-07-03T17:45:30,18,"[{'x': 768.0, 'y': 934.5}, {'x': 641.0, 'y': 716.5}, {'x': 1310.5, 'y': 819.0}, {'x': 131.0, 'y': 869.0}, {'x': 432.0, 'y': 546.5}, {'x': 793.5, 'y': 389.5}, {'x': 1008.0, 'y': 613.0}, {'x': 724.5, 'y': 506.0}, {'x': 1052.5, 'y': 405.5}, {'x': 321.5, 'y': 330.5}, {'x': 357.0, 'y': 321.0}, {'x': 435.0, 'y': 330.0}, {'x': 944.5, 'y': 528.5}, {'x': 161.5, 'y': 653.5}, {'x': 517.0, 'y': 433.5}, {'x': 155.5, 'y': 427.5}, {'x': 242.5, 'y': 313.0}, {'x': 40.5, 'y': 557.5}]"
2025-07-03T17:45:31,16,"[{'x': 1020.0, 'y': 916.5}, {'x': 572.5, 'y': 757.0}, {'x': 1511.5, 'y': 825.0}, {'x': 930.5, 'y': 525.5}, {'x': 94.5, 'y': 892.5}, {'x': 739.0, 'y': 512.5}, {'x': 563.0, 'y': 442.0}, {'x': 1047.0, 'y': 404.5}, {'x': 454.5, 'y': 540.5}, {'x': 788.5, 'y': 408.5}, {'x': 437.5, 'y': 322.5}, {'x': 357.5, 'y': 326.0}, {'x': 1201.5, 'y': 644.5}, {'x': 138.5, 'y': 669.5}, {'x': 319.0, 'y': 330.5}, {'x': 157.0, 'y': 426.5}]"
2025-07-03T17:45:32,15,"[{'x': 316.5, 'y': 842.0}, {'x': 570.5, 'y': 436.0}, {'x': 947.5, 'y': 909.5}, {'x': 904.5, 'y': 525.5}, {'x': 1284.0, 'y': 573.5}, {'x': 477.5, 'y': 536.5}, {'x': 438.0, 'y': 324.0}, {'x': 258.0, 'y': 632.0}, {'x': 1064.0, 'y': 402.0}, {'x': 357.0, 'y': 325.5}, {'x': 1351.0, 'y': 706.0}, {'x': 39.0, 'y': 560.0}, {'x': 786.5, 'y': 653.0}, {'x': 157.0, 'y': 428.0}, {'x': 779.0, 'y': 485.0}]"
2025-07-03T17:45:33,15,"[{'x': 923.5, 'y': 797.5}, {'x': 515.0, 'y': 764.0}, {'x': 989.0, 'y': 650.5}, {'x': 1190.0, 'y': 574.5}, {'x': 595.5, 'y': 519.0}, {'x': 334.5, 'y': 643.5}, {'x': 815.0, 'y': 606.5}, {'x': 438.5, 'y': 324.5}, {'x': 553.5, 'y': 398.0}, {'x': 357.5, 'y': 325.5}, {'x': 905.0, 'y': 536.5}, {'x': 1082.0, 'y': 395.5}, {'x': 154.0, 'y': 412.5}, {'x': 791.5, 'y': 405.5}, {'x': 38.5, 'y': 561.0}]"
2025-07-03T17:45:34,15,"[{'x': 390.0, 'y': 789.5}, {'x': 203.5, 'y': 678.0}, {'x': 927.5, 'y': 818.5}, {'x': 1170.5, 'y': 671.5}, {'x': 838.5, 'y': 552.5}, {'x': 439.0, 'y': 325.0}, {'x': 614.5, 'y': 498.0}, {'x': 356.0, 'y': 325.0}, {'x': 1069.0, 'y': 541.0}, {'x': 1136.0, 'y': 432.0}, {'x': 921.5, 'y': 430.0}, {'x': 319.5, 'y': 330.0}, {'x': 609.0, 'y': 411.0}, {'x': 150.5, 'y': 426.0}, {'x': 39.5, 'y': 560.5}]"
2025-07-03T17:45:35,15,"[{'x': 883.5, 'y': 873.5}, {'x': 269.0, 'y': 854.0}, {'x': 1068.5, 'y': 535.0}, {'x': 1306.0, 'y': 717.5}, {'x': 222.0, 'y': 676.0}, {'x': 575.0, 'y': 494.5}, {'x': 438.0, 'y': 324.5}, {'x': 926.5, 'y': 543.5}, {'x': 806.5, 'y': 379.0}, {'x': 153.5, 'y': 428.5}, {'x': 356.0, 'y': 323.5}, {'x': 877.0, 'y': 432.0}, {'x': 1077.0, 'y': 345.5}, {'x': 680.5, 'y': 378.0}, {'x': 317.0, 'y': 324.0}]"
2025-07-03T17:45:36,17,"[{'x': 864.5, 'y': 882.0}, {'x': 1237.5, 'y': 729.5}, {'x': 333.5, 'y': 841.0}, {'x': 1105.0, 'y': 562.5}, {'x': 553.5, 'y': 504.5}, {'x': 863.0, 'y': 587.0}, {'x': 438.0, 'y': 323.5}, {'x': 618.5, 'y': 420.5}, {'x': 1223.0, 'y': 427.0}, {'x': 307.5, 'y': 634.0}, {'x': 902.5, 'y': 407.0}, {'x': 355.0, 'y': 321.5}, {'x': 154.0, 'y': 427.0}, {'x': 830.0, 'y': 436.5}, {'x': 40.5, 'y': 561.0}, {'x': 1080.5, 'y': 366.0}, {'x': 319.5, 'y': 330.5}]"
2025-07-03T17:46:32,17,"[{'x': 704.0, 'y': 894.5}, {'x': 429.0, 'y': 852.0}, {'x': 528.5, 'y': 715.5}, {'x': 1211.0, 'y': 826.5}, {'x': 850.0, 'y': 512.0}, {'x': 961.0, 'y': 522.0}, {'x': 778.5, 'y': 406.0}, {'x': 35.5, 'y': 562.0}, {'x': 1128.0, 'y': 554.5}, {'x': 130.0, 'y': 711.0}, {'x': 597.5, 'y': 446.5}, {'x': 360.5, 'y': 318.5}, {'x': 437.5, 'y': 324.5}, {'x': 504.0, 'y': 508.5}, {'x': 984.5, 'y': 392.5}, {'x': 319.5, 'y': 329.5}, {'x': 155.0, 'y': 413.0}]"
2025-07-03T17:46:33,16,"[{'x': 640.0, 'y': 847.0}, {'x': 203.0, 'y': 664.5}, {'x': 1160.5, 'y': 785.0}, {'x': 440.0, 'y': 323.5}, {'x': 850.5, 'y': 525.0}, {'x': 548.5, 'y': 721.5}, {'x': 32.5, 'y': 548.5}, {'x': 1023.5, 'y': 409.5}, {'x': 1126.5, 'y': 588.0}, {'x': 753.5, 'y': 599.0}, {'x': 359.5, 'y': 317.5}, {'x': 156.5, 'y': 428.5}, {'x': 775.0, 'y': 515.0}, {'x': 552.0, 'y': 444.5}, {'x': 319.5, 'y': 331.5}, {'x': 773.5, 'y': 393.5}]"
2025-07-03T17:46:34,17,"[{'x': 442.0, 'y': 817.0}, {'x': 797.5, 'y': 659.0}, {'x': 1080.0, 'y': 794.0}, {'x': 165.0, 'y': 686.0}, {'x': 1084.5, 'y': 576.0}, {'x': 441.0, 'y': 324.0}, {'x': 555.5, 'y': 521.5}, {'x': 30.0, 'y': 547.5}, {'x': 996.0, 'y': 419.5}, {'x': 359.5, 'y': 319.0}, {'x': 739.5, 'y': 569.5}, {'x': 887.0, 'y': 527.5}, {'x': 319.5, 'y': 331.5}, {'x': 599.0, 'y': 433.0}, {'x': 770.0, 'y': 467.0}, {'x': 157.0, 'y': 427.5}, {'x': 883.0, 'y': 575.5}]"
2025-07-03T17:46:35,14,"[{'x': 846.5, 'y': 841.5}, {'x': 318.0, 'y': 833.0}, {'x': 216.5, 'y': 684.0}, {'x': 1098.5, 'y': 649.5}, {'x': 440.5, 'y': 324.5}, {'x': 483.5, 'y': 557.0}, {'x': 28.0, 'y': 548.0}, {'x': 678.0, 'y': 561.0}, {'x': 962.0, 'y': 561.0}, {'x': 358.5, 'y': 319.0}, {'x': 1001.0, 'y': 381.5}, {'x': 1048.5, 'y': 442.0}, {'x': 156.5, 'y': 428.5}, {'x': 319.5, 'y': 331.0}]"
2025-07-03T17:46:36,14,"[{'x': 767.0, 'y': 843.0}, {'x': 228.0, 'y': 811.0}, {'x': 1116.5, 'y': 686.5}, {'x': 979.0, 'y': 597.0}, {'x': 625.5, 'y': 626.0}, {'x': 183.5, 'y': 702.0}, {'x': 440.0, 'y': 324.5}, {'x': 34.0, 'y': 546.0}, {'x': 358.0, 'y': 316.0}, {'x': 1043.5, 'y': 467.0}, {'x': 996.0, 'y': 376.0}, {'x': 430.0, 'y': 523.0}, {'x': 155.5, 'y': 412.5}, {'x': 319.0, 'y': 330.5}]"
2025-07-03T17:46:37,17,"[{'x': 496.0, 'y': 748.0}, {'x': 760.0, 'y': 894.0}, {'x': 189.5, 'y': 861.0}, {'x': 1215.0, 'y': 741.5}, {'x': 998.5, 'y': 409.0}, {'x': 421.0, 'y': 529.5}, {'x': 687.5, 'y': 511.5}, {'x': 876.0, 'y': 601.5}, {'x': 749.5, 'y': 401.5}, {'x': 521.0, 'y': 436.5}, {'x': 431.5, 'y': 328.0}, {'x': 168.5, 'y': 677.0}, {'x': 361.5, 'y': 321.0}, {'x': 38.0, 'y': 538.5}, {'x': 156.0, 'y': 426.5}, {'x': 319.0, 'y': 331.5}, {'x': 18.0, 'y': 541.5}]"
2025-07-03T17:46:38,17,"[{'x': 244.5, 'y': 871.0}, {'x': 1231.0, 'y': 747.5}, {'x': 1035.0, 'y': 594.0}, {'x': 808.0, 'y': 895.5}, {'x': 625.5, 'y': 685.5}, {'x': 1009.5, 'y': 407.0}, {'x': 445.5, 'y': 545.0}, {'x': 33.5, 'y': 536.5}, {'x': 562.5, 'y': 449.5}, {'x': 320.0, 'y': 330.0}, {'x': 684.0, 'y': 494.0}, {'x': 355.5, 'y': 325.5}, {'x': 438.0, 'y': 326.5}, {'x': 793.0, 'y': 517.0}, {'x': 190.0, 'y': 667.0}, {'x': 750.5, 'y': 404.0}, {'x': 156.0, 'y': 428.5}]"
2025-07-03T17:46:39,16,"[{'x': 307.5, 'y': 817.5}, {'x': 813.5, 'y': 859.5}, {'x': 1169.5, 'y': 757.5}, {'x': 293.5, 'y': 580.0}, {'x': 39.5, 'y': 536.5}, {'x': 1054.5, 'y': 636.5}, {'x': 989.5, 'y': 405.5}, {'x': 619.0, 'y': 543.5}, {'x': 444.0, 'y': 545.5}, {'x': 819.0, 'y': 482.5}, {'x': 548.0, 'y': 493.5}, {'x': 358.5, 'y': 325.5}, {'x': 438.0, 'y': 327.0}, {'x': 319.0, 'y': 331.0}, {'x': 157.0, 'y': 428.5}, {'x': 700.0, 'y': 381.5}]"
2025-07-03T17:46:40,17,"[{'x': 786.5, 'y': 858.0}, {'x': 365.0, 'y': 805.5}, {'x': 1195.0, 'y': 757.5}, {'x': 597.0, 'y': 573.0}, {'x': 1052.5, 'y': 567.5}, {'x': 34.0, 'y': 537.0}, {'x': 932.0, 'y': 470.0}, {'x': 449.5, 'y': 545.5}, {'x': 311.0, 'y': 627.5}, {'x': 439.5, 'y': 325.0}, {'x': 320.5, 'y': 331.5}, {'x': 1066.0, 'y': 386.0}, {'x': 358.5, 'y': 325.5}, {'x': 721.5, 'y': 387.0}, {'x': 156.0, 'y': 428.0}, {'x': 260.5, 'y': 328.5}, {'x': 478.5, 'y': 420.5}]"
2025-07-03T17:46:41,18,"[{'x': 763.0, 'y': 883.5}, {'x': 330.5, 'y': 841.0}, {'x': 1023.5, 'y': 541.0}, {'x': 738.0, 'y': 521.5}, {'x': 533.0, 'y': 510.5}, {'x': 785.0, 'y': 478.5}, {'x': 320.5, 'y': 331.5}, {'x': 1304.0, 'y': 763.5}, {'x': 439.5, 'y': 326.0}, {'x': 37.5, 'y': 546.0}, {'x': 358.5, 'y': 325.5}, {'x': 278.5, 'y': 642.0}, {'x': 155.0, 'y': 428.0}, {'x': 882.0, 'y': 386.0}, {'x': 1158.0, 'y': 436.0}, {'x': 249.0, 'y': 326.5}, {'x': 595.5, 'y': 428.0}, {'x': 1182.5, 'y': 380.5}]"
2025-07-03T17:46:42,17,"[{'x': 282.5, 'y': 877.0}, {'x': 759.5, 'y': 901.0}, {'x': 1273.5, 'y': 738.5}, {'x': 378.0, 'y': 664.0}, {'x': 1093.0, 'y': 545.5}, {'x': 562.5, 'y': 500.5}, {'x': 893.5, 'y': 545.0}, {'x': 438.0, 'y': 323.5}, {'x': 598.5, 'y': 418.0}, {'x': 357.0, 'y': 321.5}, {'x': 320.5, 'y': 330.0}, {'x': 798.0, 'y': 439.0}, {'x': 927.5, 'y': 380.5}, {'x': 23.5, 'y': 544.5}, {'x': 153.5, 'y': 427.0}, {'x': 1131.5, 'y': 388.5}, {'x': 1194.0, 'y': 465.5}]"
2025-07-03T17:46:43,17,"[{'x': 761.0, 'y': 899.5}, {'x': 397.0, 'y': 830.0}, {'x': 1274.5, 'y': 743.5}, {'x': 795.5, 'y': 474.5}, {'x': 551.5, 'y': 502.0}, {'x': 1050.0, 'y': 541.5}, {'x': 438.0, 'y': 325.5}, {'x': 594.5, 'y': 428.5}, {'x': 904.0, 'y': 412.0}, {'x': 396.5, 'y': 620.0}, {'x': 357.0, 'y': 321.0}, {'x': 319.5, 'y': 330.5}, {'x': 1203.0, 'y': 553.5}, {'x': 154.5, 'y': 427.5}, {'x': 1128.5, 'y': 438.5}, {'x': 36.5, 'y': 557.0}, {'x': 251.5, 'y': 323.0}]"
2025-07-03T17:46:44,19,"[{'x': 421.0, 'y': 689.5}, {'x': 828.0, 'y': 909.5}, {'x': 360.0, 'y': 820.0}, {'x': 1285.0, 'y': 763.5}, {'x': 939.0, 'y': 581.5}, {'x': 795.5, 'y': 487.5}, {'x': 860.5, 'y': 407.0}, {'x': 487.0, 'y': 517.0}, {'x': 438.5, 'y': 324.0}, {'x': 584.5, 'y': 444.0}, {'x': 357.0, 'y': 321.5}, {'x': 1088.0, 'y': 418.5}, {'x': 319.0, 'y': 330.5}, {'x': 155.0, 'y': 427.0}, {'x': 1182.5, 'y': 587.0}, {'x': 249.5, 'y': 312.0}, {'x': 40.5, 'y': 554.5}, {'x': 1147.5, 'y': 475.5}, {'x': 1488.0, 'y': 333.5}]"
2025-07-03T17:46:45,16,"[{'x': 751.0, 'y': 936.0}, {'x': 1306.5, 'y': 816.5}, {'x': 167.5, 'y': 868.0}, {'x': 744.0, 'y': 506.5}, {'x': 430.5, 'y': 539.5}, {'x': 699.5, 'y': 710.0}, {'x': 800.5, 'y': 394.0}, {'x': 1022.5, 'y': 607.0}, {'x': 322.0, 'y': 330.0}, {'x': 357.0, 'y': 321.0}, {'x': 435.0, 'y': 328.5}, {'x': 526.5, 'y': 430.5}, {'x': 1053.5, 'y': 409.0}, {'x': 972.0, 'y': 527.0}, {'x': 193.0, 'y': 659.5}, {'x': 155.0, 'y': 428.5}]"
2025-07-03T17:46:46,15,"[{'x': 969.5, 'y': 922.0}, {'x': 545.5, 'y': 759.0}, {'x': 730.5, 'y': 511.5}, {'x': 1410.5, 'y': 804.0}, {'x': 69.0, 'y': 888.0}, {'x': 915.0, 'y': 528.5}, {'x': 1047.0, 'y': 404.5}, {'x': 1110.0, 'y': 625.5}, {'x': 435.5, 'y': 542.5}, {'x': 544.5, 'y': 436.5}, {'x': 789.5, 'y': 404.5}, {'x': 438.0, 'y': 323.5}, {'x': 357.0, 'y': 323.0}, {'x': 131.5, 'y': 691.0}, {'x': 156.5, 'y': 426.5}]"
2025-07-03T17:46:47,16,"[{'x': 1005.0, 'y': 911.0}, {'x': 220.5, 'y': 861.0}, {'x': 462.5, 'y': 540.0}, {'x': 656.5, 'y': 684.0}, {'x': 760.5, 'y': 514.0}, {'x': 903.5, 'y': 527.0}, {'x': 586.5, 'y': 442.0}, {'x': 1528.0, 'y': 776.0}, {'x': 1302.5, 'y': 623.5}, {'x': 438.5, 'y': 324.0}, {'x': 791.5, 'y': 410.0}, {'x': 357.5, 'y': 326.0}, {'x': 1049.0, 'y': 405.5}, {'x': 198.0, 'y': 644.0}, {'x': 39.0, 'y': 560.5}, {'x': 156.5, 'y': 428.0}]"
2025-07-03T17:46:48,13,"[{'x': 487.0, 'y': 781.5}, {'x': 924.5, 'y': 803.5}, {'x': 316.5, 'y': 610.5}, {'x': 998.0, 'y': 659.0}, {'x': 590.5, 'y': 516.5}, {'x': 438.5, 'y': 324.5}, {'x': 906.0, 'y': 493.5}, {'x': 357.0, 'y': 326.0}, {'x': 841.5, 'y': 594.0}, {'x': 1199.5, 'y': 605.5}, {'x': 154.0, 'y': 413.0}, {'x': 1196.5, 'y': 645.5}, {'x': 562.0, 'y': 400.5}]"
2025-07-03T17:46:49,13,"[{'x': 914.0, 'y': 803.0}, {'x': 1107.5, 'y': 664.5}, {'x': 425.0, 'y': 781.5}, {'x': 238.0, 'y': 674.0}, {'x': 598.5, 'y': 510.0}, {'x': 803.5, 'y': 573.5}, {'x': 439.5, 'y': 324.0}, {'x': 356.5, 'y': 325.0}, {'x': 535.0, 'y': 404.0}, {'x': 153.5, 'y': 427.0}, {'x': 1082.5, 'y': 547.0}, {'x': 39.0, 'y': 560.0}, {'x': 320.5, 'y': 330.5}]"
2025-07-03T17:46:50,17,"[{'x': 896.5, 'y': 873.0}, {'x': 201.0, 'y': 684.0}, {'x': 309.5, 'y': 848.5}, {'x': 1071.5, 'y': 534.0}, {'x': 595.0, 'y': 494.5}, {'x': 1282.0, 'y': 709.0}, {'x': 930.0, 'y': 543.0}, {'x': 438.0, 'y': 324.5}, {'x': 830.5, 'y': 380.0}, {'x': 356.0, 'y': 324.0}, {'x': 891.5, 'y': 422.5}, {'x': 153.5, 'y': 427.5}, {'x': 1084.5, 'y': 349.5}, {'x': 1233.0, 'y': 419.0}, {'x': 40.5, 'y': 561.0}, {'x': 317.5, 'y': 328.0}, {'x': 710.0, 'y': 401.0}]"
2025-07-03T17:46:51,15,"[{'x': 285.0, 'y': 862.5}, {'x': 867.0, 'y': 885.0}, {'x': 1062.5, 'y': 551.0}, {'x': 548.0, 'y': 504.5}, {'x': 629.5, 'y': 415.0}, {'x': 904.0, 'y': 568.5}, {'x': 841.5, 'y': 468.0}, {'x': 1243.5, 'y': 718.0}, {'x': 438.5, 'y': 324.0}, {'x': 1238.0, 'y': 424.0}, {'x': 300.0, 'y': 648.0}, {'x': 1086.5, 'y': 366.0}, {'x': 355.5, 'y': 323.0}, {'x': 154.0, 'y': 428.0}, {'x': 40.5, 'y': 561.0}]"
2025-07-03T17:46:52,15,"[{'x': 855.0, 'y': 861.5}, {'x': 439.0, 'y': 832.5}, {'x': 769.5, 'y': 647.5}, {'x': 1341.5, 'y': 781.5}, {'x': 297.0, 'y': 665.5}, {'x': 924.0, 'y': 409.5}, {'x': 1059.0, 'y': 373.5}, {'x': 827.0, 'y': 493.0}, {'x': 438.0, 'y': 324.0}, {'x': 547.0, 'y': 506.0}, {'x': 1187.5, 'y': 585.0}, {'x': 154.5, 'y': 427.5}, {'x': 354.0, 'y': 321.0}, {'x': 40.5, 'y': 561.0}, {'x': 1143.5, 'y': 465.5}]"
2025-07-03T17:46:53,16,"[{'x': 801.0, 'y': 861.0}, {'x': 264.5, 'y': 881.0}, {'x': 1361.5, 'y': 887.5}, {'x': 788.0, 'y': 515.5}, {'x': 537.0, 'y': 745.0}, {'x': 1128.0, 'y': 593.5}, {'x': 1000.5, 'y': 522.5}, {'x': 436.0, 'y': 324.0}, {'x': 1058.5, 'y': 389.5}, {'x': 356.5, 'y': 322.5}, {'x': 506.5, 'y': 519.5}, {'x': 811.5, 'y': 372.0}, {'x': 155.5, 'y': 429.0}, {'x': 239.0, 'y': 642.0}, {'x': 41.5, 'y': 560.5}, {'x': 320.0, 'y': 332.0}]"
2025-07-03T17:46:54,13,"[{'x': 1020.5, 'y': 750.0}, {'x': 221.0, 'y': 858.5}, {'x': 531.5, 'y': 742.5}, {'x': 833.5, 'y': 936.0}, {'x': 733.5, 'y': 517.0}, {'x': 1042.0, 'y': 411.0}, {'x': 551.5, 'y': 445.5}, {'x': 469.5, 'y': 536.5}, {'x': 844.5, 'y': 676.5}, {'x': 440.5, 'y': 323.5}, {'x': 114.5, 'y': 697.5}, {'x': 357.5, 'y': 320.5}, {'x': 42.5, 'y': 557.5}]"
2025-07-03T17:46:55,15,"[{'x': 330.0, 'y': 792.0}, {'x': 783.0, 'y': 911.5}, {'x': 447.5, 'y': 568.5}, {'x': 957.0, 'y': 629.5}, {'x': 658.5, 'y': 625.0}, {'x': 525.5, 'y': 447.0}, {'x': 781.5, 'y': 681.0}, {'x': 239.5, 'y': 570.0}, {'x': 1019.0, 'y': 419.0}, {'x': 818.5, 'y': 495.0}, {'x': 738.0, 'y': 403.5}, {'x': 155.0, 'y': 415.0}, {'x': 358.5, 'y': 322.5}, {'x': 42.5, 'y': 559.0}, {'x': 661.0, 'y': 462.5}]"
2025-07-03T17:46:56,14,"[{'x': 772.5, 'y': 881.5}, {'x': 907.0, 'y': 715.0}, {'x': 415.0, 'y': 755.0}, {'x': 660.5, 'y': 568.5}, {'x': 1066.5, 'y': 573.0}, {'x': 328.5, 'y': 625.0}, {'x': 791.5, 'y': 461.0}, {'x': 735.0, 'y': 372.5}, {'x': 1027.0, 'y': 392.0}, {'x': 452.5, 'y': 547.5}, {'x': 442.0, 'y': 325.5}, {'x': 358.0, 'y': 320.5}, {'x': 153.5, 'y': 424.0}, {'x': 468.5, 'y': 435.0}]"
2025-07-03T17:46:57,17,"[{'x': 844.5, 'y': 851.5}, {'x': 1222.5, 'y': 728.0}, {'x': 359.0, 'y': 847.5}, {'x': 765.0, 'y': 547.0}, {'x': 960.0, 'y': 542.0}, {'x': 440.0, 'y': 492.5}, {'x': 770.5, 'y': 387.5}, {'x': 883.5, 'y': 442.5}, {'x': 441.0, 'y': 325.0}, {'x': 368.0, 'y': 458.5}, {'x': 360.0, 'y': 614.0}, {'x': 1084.5, 'y': 385.0}, {'x': 358.0, 'y': 320.5}, {'x': 153.5, 'y': 427.0}, {'x': 1197.0, 'y': 420.5}, {'x': 319.5, 'y': 333.0}, {'x': 1486.0, 'y': 333.0}]"
2025-07-03T17:46:58,13,"[{'x': 804.5, 'y': 898.5}, {'x': 1216.5, 'y': 736.5}, {'x': 276.0, 'y': 904.5}, {'x': 805.5, 'y': 486.0}, {'x': 1047.5, 'y': 567.0}, {'x': 741.0, 'y': 551.5}, {'x': 1008.0, 'y': 406.5}, {'x': 358.5, 'y': 328.5}, {'x': 265.5, 'y': 650.0}, {'x': 441.0, 'y': 322.0}, {'x': 450.0, 'y': 485.0}, {'x': 739.5, 'y': 424.5}, {'x': 158.0, 'y': 425.5}]"
2025-07-03T17:46:59,14,"[{'x': 768.0, 'y': 935.0}, {'x': 346.5, 'y': 887.0}, {'x': 1155.0, 'y': 622.0}, {'x': 1081.5, 'y': 717.5}, {'x': 481.5, 'y': 547.5}, {'x': 916.0, 'y': 487.5}, {'x': 581.5, 'y': 454.5}, {'x': 978.0, 'y': 424.5}, {'x': 749.5, 'y': 558.5}, {'x': 358.0, 'y': 326.5}, {'x': 441.0, 'y': 324.0}, {'x': 250.5, 'y': 697.5}, {'x': 319.5, 'y': 331.0}, {'x': 158.0, 'y': 426.0}]"
2025-07-03T17:47:00,14,"[{'x': 394.5, 'y': 829.5}, {'x': 1019.0, 'y': 731.5}, {'x': 686.0, 'y': 867.5}, {'x': 245.5, 'y': 689.0}, {'x': 1053.0, 'y': 616.5}, {'x': 921.5, 'y': 481.5}, {'x': 486.0, 'y': 530.0}, {'x': 978.5, 'y': 412.0}, {'x': 441.0, 'y': 325.5}, {'x': 359.0, 'y': 328.0}, {'x': 638.0, 'y': 583.0}, {'x': 575.5, 'y': 433.0}, {'x': 320.0, 'y': 332.5}, {'x': 726.0, 'y': 503.0}]"
2025-07-03T17:47:01,11,"[{'x': 593.0, 'y': 752.0}, {'x': 897.0, 'y': 467.0}, {'x': 968.5, 'y': 409.0}, {'x': 439.5, 'y': 325.0}, {'x': 740.0, 'y': 469.0}, {'x': 710.0, 'y': 737.0}, {'x': 358.0, 'y': 323.0}, {'x': 765.0, 'y': 746.0}, {'x': 791.5, 'y': 618.0}, {'x': 609.0, 'y': 462.5}, {'x': 518.0, 'y': 487.5}]"
2025-07-03T17:47:02,13,"[{'x': 460.0, 'y': 754.0}, {'x': 892.0, 'y': 444.5}, {'x': 692.0, 'y': 708.0}, {'x': 611.0, 'y': 751.0}, {'x': 764.0, 'y': 453.0}, {'x': 35.0, 'y': 549.5}, {'x': 360.0, 'y': 319.5}, {'x': 566.5, 'y': 480.5}, {'x': 439.5, 'y': 324.0}, {'x': 554.0, 'y': 684.5}, {'x': 153.5, 'y': 417.0}, {'x': 316.0, 'y': 328.0}, {'x': 726.5, 'y': 693.5}]"
2025-07-03T17:47:03,14,"[{'x': 263.5, 'y': 789.5}, {'x': 603.5, 'y': 816.5}, {'x': 668.0, 'y': 710.0}, {'x': 36.5, 'y': 541.0}, {'x': 825.0, 'y': 768.5}, {'x': 505.5, 'y': 651.5}, {'x': 438.0, 'y': 325.0}, {'x': 525.0, 'y': 488.0}, {'x': 154.5, 'y': 425.0}, {'x': 854.0, 'y': 563.5}, {'x': 359.0, 'y': 318.0}, {'x': 680.5, 'y': 462.5}, {'x': 773.5, 'y': 467.0}, {'x': 829.0, 'y': 520.0}]"
2025-07-03T17:47:04,15,"[{'x': 660.0, 'y': 651.5}, {'x': 880.5, 'y': 952.5}, {'x': 140.5, 'y': 835.0}, {'x': 911.5, 'y': 565.5}, {'x': 36.0, 'y': 541.0}, {'x': 515.0, 'y': 630.0}, {'x': 554.5, 'y': 964.0}, {'x': 456.5, 'y': 510.0}, {'x': 796.5, 'y': 416.5}, {'x': 439.5, 'y': 325.5}, {'x': 878.5, 'y': 436.0}, {'x': 155.0, 'y': 424.5}, {'x': 757.5, 'y': 415.0}, {'x': 355.5, 'y': 315.5}, {'x': 925.5, 'y': 438.0}]"
2025-07-03T17:47:05,14,"[{'x': 85.5, 'y': 885.0}, {'x': 597.5, 'y': 887.0}, {'x': 37.5, 'y': 542.5}, {'x': 584.5, 'y': 604.5}, {'x': 435.5, 'y': 505.5}, {'x': 985.5, 'y': 476.5}, {'x': 771.5, 'y': 385.5}, {'x': 438.0, 'y': 326.5}, {'x': 837.0, 'y': 448.5}, {'x': 365.0, 'y': 326.0}, {'x': 156.5, 'y': 426.5}, {'x': 668.0, 'y': 384.5}, {'x': 325.0, 'y': 325.0}, {'x': 839.0, 'y': 592.0}]"
2025-07-03T17:47:06,16,"[{'x': 166.0, 'y': 894.0}, {'x': 892.0, 'y': 479.0}, {'x': 610.5, 'y': 904.0}, {'x': 780.0, 'y': 377.0}, {'x': 720.5, 'y': 568.0}, {'x': 489.0, 'y': 511.5}, {'x': 1098.5, 'y': 454.5}, {'x': 38.0, 'y': 541.0}, {'x': 1012.5, 'y': 391.0}, {'x': 636.0, 'y': 595.0}, {'x': 437.5, 'y': 326.0}, {'x': 366.0, 'y': 327.0}, {'x': 593.0, 'y': 399.0}, {'x': 320.0, 'y': 329.5}, {'x': 666.5, 'y': 566.0}, {'x': 154.5, 'y': 426.0}]"
2025-07-03T17:47:07,15,"[{'x': 280.5, 'y': 859.0}, {'x': 667.0, 'y': 834.5}, {'x': 592.0, 'y': 408.5}, {'x': 871.5, 'y': 483.0}, {'x': 460.0, 'y': 505.5}, {'x': 666.0, 'y': 566.5}, {'x': 1009.0, 'y': 397.5}, {'x': 38.5, 'y': 541.5}, {'x': 759.0, 'y': 564.0}, {'x': 717.5, 'y': 562.5}, {'x': 440.5, 'y': 327.5}, {'x': 363.5, 'y': 320.0}, {'x': 780.5, 'y': 395.0}, {'x': 316.0, 'y': 330.0}, {'x': 153.0, 'y': 426.0}]"
